id,age,sfr,metallicity
11368,9.60011,1.817,0.2
11376,8.85008,2.482,1
11378,8.9001,4.872,1
11387,9.65014,0.1512,0.2
11403,9.15998,7.264,2.5
11406,7.10012,167.7,1
11437,9.70013,0.5438,0.2
11440,9.88014,0,0.2
11444,8.65013,6.875,1
11446,9.25005,15.21,0.2
11449,9.11003,4.217,2.5
11456,8.70012,12.58,0.2
11461,8.40013,13.03,1
11462,9.6801,0.02488,1
11467,8.20013,19.55,1
11468,8.95014,4.849,1
11471,9.15026,12.06,0.2
11480,9.41005,0.7143,0.2
11482,8.9001,14.58,0.2
11484,8.85008,13.17,1
11487,8.95014,19.15,1
11495,8.9001,7.408,1
11509,8.25004,6.458,1
11510,9.05011,11.44,1
11532,9.06006,2.369,1
11548,8.80014,12.95,1
11551,9.15998,1.708,2.5
11564,9.00011,5.276,1
11574,9.57008,0.0514,1
11580,9.57008,0.000438,0.2
11584,8.95014,12.83,1
11596,9.60011,0.403,0.2
11601,9.50008,5.814,0.2
11604,9.63014,0.0603,1
11623,7.10012,187.8,0.2
11627,9.54008,0.001321,0.2
11628,9.76009,0,0.2
11632,9.65014,0.1543,1
11634,7.40011,277.1,0.2
11637,9.57008,0.1078,1
11640,7.00009,100.7,1
11642,9.8501,0.00136,1
11645,9.63014,0.1448,1
11648,8.40013,40.43,1
11655,7.10012,266.5,0.2
11662,9.25005,12.81,1
11663,9.63014,0.06262,1
11668,9.41005,0.8539,0.2
11672,9.54008,0.1016,1
11678,9.21017,6.192,1
11690,8.70012,6.62,0.2
11695,9.23005,5.316,0.2
11699,8.50007,49.99,0.2
11700,9.00011,8.35,1
11719,8.80014,22.77,1
11724,7.40011,237.2,0.2
11746,8.25004,7.579,0.2
11762,8.40013,6.379,1
11766,8.50007,9.47,1
11775,8.6001,14.92,1
11781,9.70013,2.152,0.2
11784,8.30005,80.17,0.2
11785,9.6801,0.0133,0.2
11792,9.25005,9.849,0.2
11804,9.63014,4.7e-05,0.2
11807,9.20015,13.17,0.2
11811,9.40014,9.83,0.2
11815,7.00009,1259,0.2
11820,9.51013,0.05222,0.2
11833,9.88014,0,0.2
11841,8.95014,2.351,1
11850,8.95014,10.63,0.2
11851,8.75008,35.23,1
11855,9.88014,0,0.2
11857,8.95014,5.198,0.2
11863,9.25005,22.95,0.2
11864,9.28001,34.46,2.5
11869,9.70013,0.04406,1
11892,9.00011,13.58,1
11900,8.85008,4.453,1
11909,9.15998,0.7106,2.5
11910,8.80014,20.64,0.2
11914,9.00011,9.083,0.02
11919,9.21017,6.469,2.5
11933,9.34017,3.347,0.2
11936,9.21017,6.039,2.5
11937,8.55009,2.158,0.2
11939,8.65013,10.72,0.2
11945,9.40014,0.1093,1
11973,8.75008,6.475,1
11980,8.80014,11.45,0.02
12010,8.6001,6.299,0.2
12014,8.70012,5.162,0.02
12016,9.23005,0.4106,0.2
12021,9.35017,10.7,1
12024,9.83014,0,0.2
12025,9.15998,8.924,1
12033,9.48013,0.8306,1
12037,9.6801,0.04211,0.2
12040,9.11003,14.55,1
12043,8.80014,19.78,1
12061,8.80014,12.44,0.2
12067,7.05008,123.7,1
12073,9.40014,1.513,1
12074,9.78015,0,0.2
12075,8.9001,12.83,0.02
12088,9.41005,0.819,0.2
12096,9.05011,9.075,0.2
12104,9.60011,0.000393,0.2
12118,9.72012,0.004814,0.2
12119,8.80014,11.77,1
12123,9.35017,8.77,1
12124,9.30006,4.466,2.5
12133,9.00011,5.012,1
12135,8.9001,14.83,1
12138,9.57008,0.3365,1
12139,7.25002,494.7,0.2
12146,9.30006,3.76,0.2
12147,8.55009,8.526,1
12154,7.00009,285.7,0.2
12165,9.15998,6.801,2.5
12171,9.34017,1.314,0.2
12176,9.44008,0.04812,1
12184,8.65013,11.73,1
12186,7.00009,177.9,0.2
12189,7.35015,209.5,0.2
12193,8.85008,13.23,0.2
12196,9.6801,0.04646,1
12199,9.45006,6.998,0.2
12205,9.00011,34.96,1
12235,9.30006,0.08797,0.2
12241,7.00009,134,0.2
12242,7.50006,132.7,0.2
12244,9.06006,3.598,1
12246,9.21017,10.25,0.2
12252,9.70013,4.5e-05,0.2
12255,9.63014,0.2659,1
12261,8.9001,0.2151,1
12268,9.6801,0.1907,1
12279,9.40014,7.165,1
12306,8.85008,26.32,0.2
12317,8.80014,3.591,1
12322,9.06006,4.034,2.5
12327,8.40013,13.11,1
12331,9.06006,0.007597,0.2
12334,9.21017,11.05,1
12346,9.25005,14.61,1
12352,9.48013,0.01678,0.2
12372,9.70013,0.03837,1
12376,8.95014,5.078,1
12383,8.70012,14.79,1
12387,9.57008,0.2412,0.2
12400,9.15998,56.26,0.2
12402,9.72012,0.06471,1
12415,8.45005,30.84,1
12426,7.00009,301.2,1
12429,9.48013,1.96,1
12433,8.55009,38.8,1
12438,9.15998,16.8,2.5
12459,8.0001,31.03,0.2
12471,8.75008,3.899,1
12480,8.35016,19.27,0.2
12481,9.23005,14.49,1
12484,8.80014,31.55,0.02
12486,7.00009,503.2,1
12490,9.48013,0.009454,0.2
12495,8.6001,10.5,0.2
12507,7.05008,468,1
12516,8.25004,28.57,0.2
12518,10.0303,0,1
12527,8.35016,10.04,0.2
12533,8.6001,12.81,0.2
12546,7.00009,231.6,1
12549,9.60011,0.8382,0.2
12550,8.85008,4.741,0.2
12554,9.00011,18.31,1
12562,8.30005,4.121,0.2
12564,9.11003,1.936,2.5
12566,7.10012,104.5,1
12578,8.65013,11.28,0.2
12589,9.60011,4.097,0.2
12598,9.25005,76.23,0.2
12600,8.9001,7.494,1
12602,8.75008,9.216,1
12604,8.70012,7.541,0.2
12606,9.51013,1.125,1
12607,9.88014,0,0.2
12608,8.50007,6.892,0.02
12609,9.81016,0.08766,0.2
12620,9.23005,5.449,0.2
12622,9.06006,7.337,1
12635,8.9001,19.27,1
12639,9.48013,0.6588,1
12643,9.95015,0,0.2
12654,8.9001,10.7,1
12662,9.06006,10.65,2.5
12670,9.30006,5.454,1
12674,8.80014,6.522,0.02
12677,9.26019,13.59,2.5
12679,9.30006,0.255,1
12682,9.15998,12.38,0.2
12696,8.9001,6.87,0.02
12702,9.48013,0.2526,0.2
12704,9.8601,0,0.2
12717,8.80014,7.112,0.2
12725,9.15026,22.96,1
12726,8.9001,4.319,0.2
12728,8.85008,7.225,1
12729,8.6001,10.64,0.02
12742,8.45005,9.618,0.2
12756,7.70011,68.23,0.2
12759,8.95014,51.07,1
12766,9.00011,7.382,0.2
12783,9.76009,0.3652,1
12795,9.21017,19.85,0.2
12797,9.11003,0.5751,0.2
12798,9.60011,70.61,1
12808,7.20012,246.5,1
12809,9.21017,12.84,1
12811,9.40014,0.02527,0.2
12815,9.63014,7.7e-05,0.2
12820,9.28001,20.76,2.5
12829,8.9001,10.58,1
12840,9.34017,0.02399,2.5
12846,8.70012,7.131,0.02
12862,7.10012,218.7,0.2
12865,8.95014,8.88,1
12870,7.00009,122.7,0.2
12872,7.40011,363.5,0.2
12873,9.06006,3.959,2.5
12879,9.00011,13.34,0.2
12880,9.10014,2.871,0.2
12883,9.88014,0,0.2
12890,8.30005,12.27,1
12903,9.65014,0.02425,1
12908,9.54008,0.08549,0.2
12909,9.06006,3.217,1
12920,7.35015,513.3,0.2
12922,9.88014,0,0.2
12927,8.85008,3.019,0.2
12929,9.21017,23.32,2.5
12931,8.70012,3.581,0.02
12937,9.57008,0.000115,0.2
12944,9.80015,0,0.2
12957,8.80014,15.11,0.2
12959,8.6001,39.71,1
12973,8.20013,61.05,0.2
12975,9.70013,4.1e-05,0.2
12978,9.00011,21.22,1
12980,9.32006,1.5e-05,1
12982,9.20015,29.83,1
12993,9.21017,5.322,0.2
12999,8.9001,7.912,1
13000,8.40013,11.89,0.02
13003,7.20012,184,0.2
13020,9.21017,18.85,2.5
13022,8.50007,21.39,1
13028,9.90011,0,0.2
13042,7.10012,60.58,0.02
13058,9.95015,0,0.2
13072,9.10014,16.27,0.2
13077,9.32006,0.2042,0.2
13089,9.78015,0.00306,0.2
13102,9.51013,0.1313,1
13103,8.45005,7.483,0.2
13108,9.44008,0.015,1
13116,7.60009,9.037,1
13122,9.54008,0.7771,0.2
13131,7.20012,129.8,1
13135,9.57008,0.4182,1
13136,9.48013,1.287,1
13150,9.15998,13.71,0.2
13151,9.00011,5.751,1
13168,9.57008,0.2793,0.2
13173,8.80014,5.794,1
13175,8.30005,28.5,0.2
13185,9.00011,5.108,0.2
13186,9.45006,2.209,0.2
13191,9.23005,6.078,1
13200,8.70012,15.6,1
13201,8.85008,8.107,1
13216,7.60009,38.07,0.2
13219,9.90011,0,0.2
13225,8.85008,83.08,0.2
13246,9.00011,9.69,1
13247,8.80014,21.47,0.02
13252,8.70012,6.763,0.2
13271,9.21017,4.897,0.2
13273,7.05008,516.6,1
13282,7.00009,127.3,1
13285,8.40013,3.795,0.02
13288,9.00011,32.3,1
13295,9.10014,11.71,1
13300,10.01,0,0.2
13310,8.40013,41.81,1
13318,8.50007,8.066,0.2
13336,9.70013,1.626,0.2
13341,9.30006,0.09923,2.5
13342,9.63014,2.1e-05,0.2
13343,9.41005,4.525,1
13345,8.65013,44.81,1
13353,9.63014,4.3e-05,0.2
13370,9.06006,13.06,1
13387,8.85008,10.46,1
13390,9.15026,68.02,1
13399,9.10014,8.148,1
13407,9.35017,7.631,0.2
13417,9.6801,0.01645,0.2
13429,9.70013,0.01557,1
13435,9.15998,16.12,1
13437,9.00011,12.56,0.02
13449,9.23005,0.2781,1
13451,8.6001,15.56,0.2
13458,9.26019,0.1652,0.2
13471,9.11003,2.79,2.5
13479,9.15998,7e-04,1
13481,7.00009,1978,1
13485,9.20015,7.638,0.2
13486,8.80014,9.64,1
13488,9.21017,0.3195,0.2
13493,9.06006,7.052,0.2
13494,9.11003,4.962,1
13500,8.80014,1.16,0.02
13512,8.9001,6.792,0.2
13515,9.34017,0.108,1
13518,8.70012,5.513,0.2
13524,8.50007,12.66,0.2
13528,9.92014,0,0.2
13539,9.23005,7.27,2.5
13546,9.35017,25.03,0.2
13551,9.30006,13.89,1
13556,8.10013,33.64,0.02
13558,9.51013,0.4436,0.2
13569,8.85008,13.53,0.2
13570,9.90011,0,0.2
13577,9.15998,5.5e-05,0.2
13579,9.06006,16.7,1
13581,9.06006,2.92,0.2
13584,9.50008,3.509,0.2
13585,8.9001,10.7,0.2
13586,9.15998,7.294,2.5
13589,9.20015,22.2,0.2
13594,8.80014,10.84,1
13595,8.75008,5.325,1
13599,7.00009,734.2,0.2
13600,9.21017,5.929,0.2
13606,8.70012,6.679,0.2
13612,8.10013,14.58,0.2
13620,9.00011,6.661,0.2
13634,8.80014,9.492,0.2
13639,9.15998,4.521,1
13644,8.70012,7.772,0.2
13666,7.35015,122,0.2
13669,9.34017,0.07962,1
13672,9.20015,12.69,0.2
13685,9.15998,0.008941,2.5
13702,7.10012,683.6,0.2
13709,9.05011,17.57,1
13712,8.50007,1.533,0.2
13713,9.00011,26.92,1
13716,9.06006,1.331,2.5
13718,7.90008,120,0.2
13723,9.32006,1.03,0.2
13728,9.00011,19.6,1
13739,8.9001,8.686,1
13741,9.11003,2.376,1
13754,9.60011,9.74,0.2
13756,9.11003,1.241,1
13766,7.80013,57.81,0.2
13767,8.95014,3.913,1
13772,9.11003,2.41,2.5
13798,9.05011,10.17,1
13800,7.15023,142.9,1
13801,9.00011,0.9873,0.2
13804,8.40013,7.653,1
13805,8.40013,13.1,1
13808,8.45005,11.05,0.2
13815,9.23005,34.37,1
13823,8.80014,2.827,1
13849,8.95014,3.043,0.2
13855,8.80014,12.07,0.2
13856,9.54008,0.000501,0.2
13861,8.6001,15.58,0.2
13862,7.25002,244.9,0.2
13876,8.50007,2.846,0.2
13883,9.05011,28.2,1
13887,8.80014,19.38,1
13891,9.05011,3.762,0.2
13896,9.38015,0.1218,1
13917,8.0001,131.1,0.2
13920,7.40011,114,0.2
13924,8.0001,28.88,0.2
13932,7.30004,70.47,0.2
13937,9.15998,0.005409,2.5
13950,7.00009,99.17,1
13963,7.80013,38.65,0.2
13966,8.35016,23.52,1
13971,9.11003,3.887,1
13974,8.9001,7.79,1
13977,8.9001,10.27,1
13978,9.28001,0.888,1
13981,9.90011,0,0.2
13988,8.35016,9.696,0.2
13989,7.00009,1363,1
13998,7.00009,461.9,0.2
14006,8.80014,3.08,1
14025,7.05008,63.96,1
14029,9.23005,3.091,0.2
14033,8.70012,7.173,1
14034,9.30006,4.427,1
14036,9.30006,0.4555,0.2
14041,7.20012,324.6,0.2
14044,9.15026,59.36,1
14048,8.65013,6.596,0.2
14049,9.21017,0.95,0.2
14053,8.80014,11.67,0.02
14060,9.15026,21.34,0.2
14063,9.51013,0.4783,0.2
14077,8.70012,3.867,1
14086,8.75008,6.035,0.2
14088,9.40014,21.83,0.2
14104,8.45005,4.484,0.2
14107,9.60011,0.000164,0.2
14108,9.00011,11.55,1
14110,9.30006,11.06,1
14117,8.6001,5.421,0.02
14118,8.55009,6.008,1
14127,8.80014,8.786,0.2
14130,8.85008,8.639,1
14133,8.20013,27.46,0.2
14134,9.41005,0.5362,1
14141,9.36014,0.06752,1
14146,8.6001,5.933,0.2
14148,9.36014,2.124,2.5
14154,8.95014,4.275,1
14156,7.00009,431.3,1
14161,8.20013,93.17,0.2
14164,9.30006,0.3049,2.5
14165,9.06006,20.04,2.5
14170,9.00011,10.02,0.02
14172,9.92014,0,0.2
14173,9.50008,5.726,0.2
14176,8.95014,13.1,0.2
14181,8.35016,4.769,0.2
14183,8.30005,24.07,0.2
14197,9.32006,0.2641,0.2
14199,9.25005,4.967,0.2
14220,9.88014,0,0.2
14224,8.30005,24.49,1
14252,9.95015,0,0.2
14257,8.85008,4.728,1
14267,9.45006,11.19,0.2
14277,9.90011,0,0.2
14282,7.00009,515.7,0.2
14283,8.40013,10.1,0.2
14299,8.20013,221.3,0.2
14307,8.75008,8.306,1
14316,9.8501,0.03897,1
14320,8.95014,7.448,0.2
14328,9.30006,1.112,1
14332,9.30006,6.245,0.2
14342,9.83014,0.02921,1
14343,9.15998,5.562,2.5
14356,9.45006,1.31,0.2
14359,9.20015,3.578,1
14365,9.20015,7.565,0.2
14366,9.20015,6.801,1
14372,9.90011,0,0.2
14373,8.85008,23.01,1
14385,9.15998,12.91,1
14391,8.9001,13.2,1
14405,7.80013,303.8,0.2
14406,8.10013,78.75,0.2
14407,9.15998,1.384,2.5
14421,9.48013,13,1
14423,9.72012,0.1029,1
14450,10.01,0,0.2
14457,9.74009,3e-06,0.2
14459,9.20015,5.935,1
14461,9.00011,9.344,0.02
14468,9.6801,0.009456,0.2
14470,8.50007,3.621,0.02
14485,7.35015,47.27,0.02
14515,9.05011,4.354,0.2
14520,9.30006,0.1402,0.2
14521,9.72012,0.002868,0.2
14523,9.00011,5.893,1
14527,9.26019,1.928,1
14533,8.20013,57.84,1
14538,7.35015,240.8,0.2
14543,9.15998,3.09,2.5
14545,9.21017,0.2435,0.2
14549,8.95014,9.062,1
14556,8.9001,15.9,0.02
14558,9.44008,0.3536,1
14578,9.00011,6.198,1
14592,8.9001,8.133,0.2
14597,9.35017,4.724,1
14600,9.74009,0.04878,2.5
14609,9.30006,26.96,1
14610,9.78015,0,0.2
14616,8.70012,68.4,1
14619,8.50007,5.236,1
14624,8.40013,14.21,1
14630,9.06006,0.7159,2.5
14632,8.50007,4.102,0.02
14634,9.30006,0.08073,1
14642,9.34017,4.525,2.5
14649,7.70011,36.72,1
14664,9.95015,0,0.2
14674,9.81016,0,0.2
14675,8.6001,8.67,0.2
14677,9.35017,11.15,0.2
14679,8.25004,22.28,0.2
14688,9.38015,0.2239,0.2
14689,7.70011,270.9,0.2
14691,9.15998,16.86,2.5
14693,9.63014,0.4126,0.2
14696,8.40013,35.67,1
14706,9.11003,24.58,2.5
14707,9.21017,3.993,2.5
14708,9.21017,0.1989,1
14709,9.23005,21,1
14716,7.35015,686.4,0.2
14718,9.11003,13.18,2.5
14722,8.95014,8.624,1
14728,9.15026,9.414,0.2
14748,7.10012,973.7,1
14749,9.36014,0.2207,0.2
14751,7.50006,70.23,0.2
14752,7.00009,320.2,0.2
14755,9.21017,8.128,0.2
14766,9.30006,45.97,1
14771,9.10014,24.96,0.2
14775,8.40013,3.812,0.02
14782,9.15998,8.363,2.5
14783,8.70012,6.917,1
14796,8.9001,6.179,0.2
14825,9.98013,0,0.2
14831,8.40013,48.24,0.02
14832,9.30006,7.304,0.2
14847,9.8901,0,0.2
14849,8.95014,3.187,1
14850,9.8501,0.05748,1
14854,8.55009,31.66,0.2
14857,8.35016,38.01,0.2
14872,9.48013,1.321,2.5
14877,9.6801,1.3e-05,0.2
14878,9.06006,0.671,2.5
14885,9.65014,0.000142,0.2
14886,9.23005,1.386,0.2
14896,9.11003,0.2373,2.5
14918,9.44008,13.35,2.5
14922,7.50006,59.39,1
14934,9.48013,0,0.2
14935,9.65014,0.000109,0.2
14937,9.15998,15.75,2.5
14950,9.78015,1e-06,0.2
14952,7.05008,397,0.2
14962,8.65013,6.064,1
14964,9.34017,0.3023,1
14965,7.15023,314.2,0.2
14968,9.97015,0,0.2
14971,8.6001,25.92,0.2
14975,9.34017,0.322,1
14983,9.15998,7.608,0.2
14984,8.85008,11.42,1
14991,8.50007,13.82,0.02
14998,10.0001,0,0.2
14999,8.65013,13.62,1
15003,10.0501,0,0.2
15004,7.40011,276.3,0.2
15016,9.32006,0.05589,0.2
15019,9.95015,0,0.2
15023,9.06006,8.457,2.5
15035,9.28001,15.14,1
15042,9.45006,1.458,1
15049,8.45005,7.611,1
15050,9.63014,0.071,1
15053,9.90011,0,0.2
15056,9.38015,0.7484,0.2
15062,8.95014,9.37,0.2
15068,7.70011,28.53,1
15069,7.00009,177.7,1
15070,9.44008,0.08116,1
15075,9.6801,1.486,1
15076,9.15998,1.812,0.2
15083,8.75008,15.11,1
15084,8.20013,105.8,0.2
15095,7.05008,1849,1
15107,9.32006,1.884,1
15110,9.90011,0,0.2
15115,9.32006,0.1622,0.2
15118,7.00009,614.7,0.2
15122,9.32006,0.2892,0.2
15130,8.55009,16.52,1
15137,9.23005,0.04958,0.2
15138,9.11003,10.22,1
15145,8.50007,12.7,0.02
15152,9.23005,13.05,1
15155,9.57008,1.503,0.2
15160,9.23005,2.169,2.5
15169,9.20015,9.789,0.2
15195,8.9001,7.156,0.2
15198,8.6001,8.79,1
15202,7.05008,206.7,1
15204,9.30006,1.425,2.5
15222,8.9001,7.578,1
15226,9.06006,2.653,2.5
15228,8.6001,33.93,0.2
15229,7.10012,42.87,1
15237,8.65013,10.45,0.2
15243,9.28001,2.092,2.5
15244,9.06006,41.86,2.5
15251,9.15026,14.33,0.2
15269,9.30006,10.94,1
15273,9.00011,19.57,1
15280,9.25005,18.71,0.2
15285,9.65014,0.014,0.2
15286,9.21017,0.3018,0.2
15287,7.25002,175.4,0.2
15294,7.10012,1246,0.2
15300,9.38015,10.01,1
15304,8.30005,95.99,0.2
15309,8.40013,154.5,0.2
15335,9.93011,0,0.2
15336,8.0001,228.4,0.2
15340,9.00011,40.41,1
15341,8.80014,5.745,0.2
15347,8.40013,21.39,1
15353,8.95014,3.49,1
15360,9.21017,5.012,0.2
15363,9.32006,0.1191,1
15366,8.85008,17.41,1
15370,8.95014,1.862,1
15373,8.35016,10.52,0.2
15376,9.34017,0.0981,1
15379,7.30004,257.6,0.2
15382,9.6801,0.03863,1
15392,9.11003,6.139,2.5
15393,9.25005,7.035,0.2
15402,9.5501,3.617,0.2
15405,7.80013,243.7,0.2
15406,9.21017,6.828,2.5
15414,9.30006,7.964,1
15418,9.34017,1.853,0.2
15426,8.70012,11.13,1
15432,9.45006,5.02,0.2
15433,9.20015,29.32,0.2
15444,9.15998,1.288,1
15450,8.50007,20.97,1
15452,8.80014,9.205,0.2
15454,8.85008,9.236,1
15459,9.25005,23.21,0.2
15468,9.34017,27.57,1
15472,9.11003,7.336,2.5
15478,7.00009,65.49,0.2
15485,8.20013,86.38,0.2
15494,8.55009,7.079,1
15511,9.00011,5.091,0.02
15522,9.21017,55.93,2.5
15548,9.40014,36.34,1
15551,7.00009,225.3,0.2
15557,9.34017,3.575,1
15570,7.60009,53.1,0.2
15576,8.50007,16.94,0.2
15580,8.95014,5.181,0.2
15587,7.10012,237.8,0.2
15591,8.70012,182,1
15603,9.81016,0.002046,1
15625,7.00009,304.2,0.2
15626,7.50006,160,0.2
15644,9.06006,3.094,1
15646,9.38015,4.699,2.5
15660,7.05008,173.9,0.2
15667,9.54008,0.001036,0.2
15670,9.8601,0,0.2
15671,8.70012,15.84,0.2
15680,8.9001,4.623,1
15682,9.25005,4.629,1
15683,8.75008,10.53,1
15686,9.15026,9.083,1
15696,8.80014,8.092,0.2
15699,7.25002,79.14,1
15700,9.70013,0.1171,0.2
15707,9.80015,0.002088,1
15709,8.80014,14.55,1
15714,9.06006,7.789,2.5
15724,9.00011,6.159,0.2
15727,9.48013,4.316,2.5
15728,8.9001,11.99,0.02
15746,9.11003,0.7574,1
15749,8.30005,4.863,0.2
15756,7.00009,117,0.2
15759,9.21017,3.89,1
15768,9.57008,0.000312,0.2
15778,9.00011,3.487,1
15782,9.36014,4.956,2.5
15788,7.10012,341.1,1
15797,8.80014,12.34,0.2
15811,9.81016,0,0.2
15815,7.30004,244.3,0.2
15826,7.00009,213.8,0.2
15830,9.23005,0.1187,2.5
15832,9.00011,19.86,1
15837,9.34017,0.09429,0.2
15848,9.06006,4.64,2.5
15849,9.30006,5.44,1
15851,8.9001,5.284,0.2
15855,9.15026,9.66,1
15872,9.81016,0.009983,1
15873,7.00009,947.9,0.2
15874,9.90011,0,0.2
15894,9.80015,0,0.2
15895,8.10013,11.07,0.2
15897,9.36014,7.893,2.5
15898,9.11003,18.75,2.5
15907,9.00011,3.383,0.2
15908,8.6001,11.13,1
15916,7.80013,74.12,0.2
15921,9.26019,4.26,2.5
15922,8.80014,10.5,0.2
15925,8.85008,19.61,1
15928,9.81016,0.03399,1
15931,8.30005,63.14,0.2
15932,9.15998,0.000929,0.2
15942,9.44008,10.24,0.2
15947,7.70011,42.09,0.2
15961,7.00009,437.7,0.2
15965,9.32006,7.717,1
15966,9.26019,2.045,2.5
15967,8.40013,5.797,0.2
15968,9.26019,0.3252,0.2
15969,9.00011,31.15,0.02
15973,8.50007,10.35,0.2
15977,8.95014,4.844,1
15978,9.15026,3.078,0.2
15980,8.70012,7.529,0.2
15981,9.50008,3.986,1
15994,9.78015,0.007718,0.2
15997,9.15026,4.919,0.2
16001,9.21017,2.254,1
16012,9.80015,0.01285,0.2
16013,8.65013,28.42,1
16022,8.35016,55.75,1
16023,7.50006,317.6,0.2
16028,9.00011,5.771,1
16036,9.32006,12.54,0.2
16046,8.70012,15.54,1
16048,9.06006,10.63,1
16052,8.9001,5.217,1
16059,7.90008,105.2,0.2
16064,7.60009,176.2,0.2
16068,9.11003,6.185,1
16069,9.15998,41.75,0.2
16071,9.05011,8.277,0.2
16073,8.95014,7.182,0.2
16074,8.35016,23.64,1
16080,8.20013,8.63,0.2
16101,9.23005,7.454,2.5
16105,7.40011,156.7,0.2
16113,8.40013,22.79,0.2
16116,8.95014,29.07,0.2
16126,7.50006,69.29,0.2
16129,9.06006,8.434,2.5
16131,9.63014,1.7,0.2
16138,9.10014,15.22,0.2
16162,9.63014,0.2486,1
16163,9.41005,0,0.2
16164,9.10014,21.03,0.2
16165,8.30005,53.17,1
16181,9.32006,7.541,0.2
16184,8.6001,10.45,0.2
16196,7.35015,214.2,0.2
16198,8.70012,4.915,0.2
16199,9.54008,1.225,1
16203,8.20013,68.74,0.2
16205,9.06006,0.6919,2.5
16208,7.90008,82.78,0.2
16209,9.21017,4.377,0.2
16213,9.15998,3.036,2.5
16243,9.15026,23.69,0.2
16244,8.25004,6.833,0.2
16245,8.80014,47.98,1
16246,9.11003,82.52,2.5
16249,9.6801,0.09127,1
16251,7.00009,405.7,0.2
16254,9.00011,7.774,0.02
16260,7.00009,799300,0.2
16263,9.11003,31.76,2.5
16266,8.55009,16.79,1
16279,9.28001,1.554,1
16281,9.34017,0.3537,1
16291,8.6001,4.207,0.02
16298,8.70012,14.87,0.02
16300,9.28001,0.8814,0.2
16303,9.00011,25.46,0.02
16319,7.00009,764.5,1
16326,9.40014,0.06424,1
16351,9.26019,1.406,1
16352,8.35016,4.345,0.2
16361,9.15998,8.805,2.5
16367,8.9001,12.95,0.2
16370,8.65013,7.759,1
16371,9.80015,0.01169,1
16372,9.15026,21.11,0.2
16378,9.34017,0.4017,0.2
16383,9.30006,11.79,1
16387,9.6801,1.7e-05,0.2
16395,9.54008,0.08007,1
16399,9.28001,4.727,2.5
16419,8.35016,74.56,0.2
16424,8.85008,8.108,0.2
16430,9.06006,14.21,0.2
16434,8.6001,17.44,1
16436,9.15998,7.158,2.5
16439,9.81016,0,1
16441,9.30006,0.6147,0.2
16456,9.90011,0,0.2
16460,9.11003,2.605,1
16474,9.40014,4.977,1
16478,8.35016,18.18,0.2
16483,8.9001,7.391,0.2
16487,9.00011,14.65,1
16494,9.5501,6.341,0.2
16497,9.11003,3.438,1
16499,9.8601,0.000807,1
16500,8.6001,16.47,1
16511,9.06006,4.28,1
16515,9.60011,0.000108,0.2
16518,8.50007,12.42,0.2
16531,9.15998,7.014,1
16538,9.63014,0.1312,1
16545,9.15026,14.22,1
16546,7.25002,417.2,0.2
16547,8.9001,24.92,1
16551,9.10014,7.985,0.2
16558,8.45005,27.51,1
16560,8.10013,91.82,0.2
16563,9.63014,0.3191,1
16568,8.55009,18.54,1
16592,8.40013,3.123,0.2
16596,9.38015,0.08922,0.2
16597,9.8501,0,0.2
16611,9.21017,7.172,1
16617,7.00009,195.7,1
16622,9.34017,0.2976,0.2
16630,9.40014,0.02182,1
16638,8.80014,10.43,0.2
16640,9.25005,4.817,0.2
16657,8.75008,30.08,1
16665,9.00011,37.46,1
16667,9.35017,2.591,1
16675,9.00011,7.177,1
16676,8.9001,0.9164,1
16679,8.70012,8.948,1
16684,9.41005,0.113,0.2
16701,9.23005,10.85,1
16703,7.70011,83.5,0.2
16705,9.20015,9.446,0.2
16716,9.06006,0.9151,2.5
16722,9.35017,6.728,1
16726,9.36014,14.98,0.2
16734,8.85008,15.12,1
16738,9.10014,13.05,0.2
16753,9.44008,4.288,0.2
16755,8.40013,142,1
16760,7.00009,256,0.2
16763,8.9001,21.44,1
16773,8.80014,8.537,0.2
16776,8.0001,293.3,0.2
16789,9.81016,0,0.2
16803,8.70012,28.44,0.2
16808,9.21017,15.43,2.5
16809,8.95014,3.796,0.2
16815,9.21017,0.6753,1
16816,9.45006,4.256,0.2
16820,9.15998,19.67,2.5
16821,9.21017,11.18,1
16827,9.06006,5.319,2.5
16834,8.9001,16.48,1
16836,9.06006,4.079,1
16843,9.06006,76.63,0.2
16850,9.35017,6.981,0.2
16852,9.36014,13.41,1
16855,9.30006,6.361,0.2
16859,9.21017,2.187,1
16872,9.95015,0,0.2
16879,8.65013,4.184,1
16881,9.38015,11.05,0.2
16888,9.10014,6.653,0.2
16892,7.70011,435.5,0.2
16901,9.11003,6.949,2.5
16905,9.34017,6.02,1
16914,9.38015,1.945,1
16915,9.38015,2.117,2.5
16921,9.25005,32.11,1
16924,9.36014,5.178,2.5
16928,9.88014,0,0.2
16929,9.00011,13.71,0.02
16937,7.05008,281.5,1
16944,9.40014,11.53,1
16951,8.40013,13.66,0.2
16976,9.65014,18.97,0.2
16977,9.94014,0,0.2
16984,9.00011,8.949,1
17013,8.80014,14.24,1
17014,8.95014,3.617,1
17019,9.21017,0.9177,1
17026,8.25004,10.87,1
17056,7.35015,730,0.2
17064,8.80014,3.823,1
17073,9.44008,0,2.5
17074,8.80014,15.78,1
17075,9.51013,0.3434,0.2
17077,9.36014,0.07025,1
17088,9.15998,4.645,1
