Field Gini Concentration
EGS 0.522934041391224 3.64124310514016
EGS 0.555845266547804 2.81642755900396
EGS 0.459721371909679 3.07495354100455
EGS 0.601915797483844 2.75756815233346
EGS 0.519313636136894 2.6584928495288
EGS 0.3777812667161 2.34804764753648
EGS 0.380785779265639 2.56425014617337
EGS 0.485570584591795 2.68050710021165
EGS 0.466704121433177 2.79132918476171
EGS 0.544113110951415 2.7603540521297
EGS 0.491839070251598 2.21528180024552
EGS 0.513806578639038 2.47882140448668
EGS 0.380888703665237 2.68858064013066
EGS 0.379747093746855 2.51834875613934
EGS 0.487228326368292 2.74899304709864
EGS 0.544827089035484 4.06976370279678
EGS 0.511027471742755 3.40962795678204
EGS 0.543940252664786 3.10562398689484
EGS 0.517392258372953 3.00060934796078
EGS 0.507645773998979 2.85762776590145
EGS 0.338562304073888 3.0278141899604
EGS 0.47342108851369 2.85730688727152
EGS 0.580467961484613 2.78500148153245
EGS 0.507488668277389 2.68315968809936
EGS 0.507543285261651 3.66854053220006
EGS 0.499672457630688 3.13722795744961
EGS 0.451361011453367 2.86406103439755
EGS 0.494078660729654 2.70576087827457
EGS 0.407765774829145 2.15087772769544
EGS 0.527113404184881 3.92834569165578
EGS 0.54217483574833 3.57957089225025
EGS 0.485700457869641 2.53250429509844
EGS 0.505594282270837 2.68373222281024
EGS 0.312334547747349 2.99817775666057
EGS 0.484301448901826 2.83130291994738
EGS 0.501836490818442 3.71649742814821
EGS 0.406495594871328 2.03635491856961
EGS 0.528024042111639 2.83609313363113
EGS 0.505443474879454 2.3899395309132
EGS 0.573935943470655 3.01268784503424
EGS 0.532074742919104 4.77869579319255
EGS 0.330985381595471 2.88828239512713
EGS 0.490429210525265 3.39074898259909
EGS 0.5235030352434 3.21080461870751
EGS 0.450998277623608 2.96311803221795
EGS 0.517776717351164 2.84622375928933
EGS 0.551017821981755 3.03551765743839
EGS 0.478733526652974 2.77061805024212
EGS 0.584097184272548 2.20190147429536
EGS 0.521380825214763 2.85309192234311
EGS 0.516012213849482 3.04222397803678
EGS 0.431176429026469 2.87137658959917
EGS 0.425391221733299 2.34245823908484
EGS 0.396430316725098 3.49771834641842
EGS 0.479563979330553 3.08749587614646
EGS 0.525281058467779 2.71713830787826
EGS 0.522372532693148 2.57021353593067
EGS 0.496571466057744 2.32742845163951
EGS 0.498540942699282 3.51310519967952
EGS 0.412384392228299 2.57964204880599
EGS 0.455299444510401 3.01459960112219
EGS 0.528081801775936 3.5357937806429
EGS 0.411179955876192 2.90169398333277
EGS 0.538197714283206 3.70146355821476
EGS 0.420461358887657 2.47042145376479
EGS 0.638242675506748 2.10192024744358
EGS 0.468648033095826 2.89285858580177
EGS 0.441016873114208 2.77737126475057
EGS 0.520088331961723 3.38597332349912
EGS 0.417063026773388 2.2857457275303
EGS 0.528437305797946 3.00273105091308
EGS 0.44384263083894 2.86568322028844
EGS 0.197097489200521 2.40068265121755
EGS 0.295285522727844 2.15233111768152
EGS 0.40983969997767 2.21322400184451
EGS 0.574168600687901 1.92007928219486
EGS 0.533378157585272 2.76548112921459
EGS 0.444833842972368 2.36580442048657
EGS 0.253904109151489 2.43171480886864
EGS 0.523760451564196 2.14088355963284
EGS 0.502458031854601 2.50704462458746
EGS 0.496505999447308 2.33894182124039
EGS 0.237673898376671 1.95378429477983
EGS 0.566628084403092 3.69423781711693
EGS 0.37981817815933 2.07549864403594
EGS 0.562632056986199 3.59171010147452
EGS 0.433089908173803 2.43025814785034
EGS 0.521359281743381 2.52158106185209
EGS 0.20254252735255 2.41543766132085
EGS 0.491351976368679 2.99164686222782
EGS 0.543049227233151 2.17340948403063
EGS 0.317184342630568 2.55447124823914
EGS 0.599595780389584 2.54654914158071
EGS 0.484029661592098 2.57178533399255
EGS 0.517076198886276 2.96535784277177
EGS 0.335800000044222 3.51980881641741
EGS 0.476956711536895 3.15160433309285
EGS 0.368474990411882 2.25552673438359
EGS 0.434349439217098 2.620483484288
EGS 0.623309198646893 1.3218072377605
EGS 0.603078600527584 2.17075169720685
EGS 0.494126205437587 3.35736571152225
EGS 0.529139187131716 2.70228499042328
EGS 0.463839257424308 2.80787262221259
EGS 0.512642240333459 2.66388771851189
EGS 0.295829871202343 2.83882322953828
EGS 0.543263699904659 2.64182402216516
EGS 0.275270691179396 2.6348439400164
EGS 0.431264247411118 2.3787799991707
EGS 0.510747508125232 2.77142139844781
EGS 0.523650817399339 2.67953963303593
EGS 0.469563112499214 2.62950209595221
EGS 0.602729525288499 2.27422592609292
EGS 0.578824169605457 2.61154896502449
EGS 0.459229886292953 2.64709094505158
EGS 0.463209811748902 2.68146689591254
EGS 0.569571551125275 3.05427210022047
EGS 0.513630609758918 3.67565640633333
EGS 0.514128064250481 3.04034785508888
EGS 0.415459967934048 2.1001254609655
EGS 0.545370875946324 3.915213736549
EGS 0.517569095822412 3.40987495767248
EGS 0.51770630339885 3.36484184754884
EGS 0.549348022468641 3.71058995696204
EGS 0.506729121921076 3.97748119436208
EGS 0.577308285578335 2.64627478388419
EGS 0.515527648748995 2.52137088804473
EGS 0.438595310031654 2.33127931447278
EGS 0.485180569153346 2.51115584595933
EGS 0.59450224323005 1.89876011306396
EGS 0.556678663064593 3.07483115670789
EGS 0.538098417807357 1.79283818907048
EGS 0.543528669256092 3.14779593248032
EGS 0.519365190497499 2.39510980105833
EGS 0.455223412270412 2.91419745034425
EGS 0.476097814474515 3.15526974266217
EGS 0.528181869589853 2.54358016306261
EGS 0.474213983169332 3.18121184922334
EGS 0.495417760056191 3.01822968232447
EGS 0.486405344402516 3.47961852978122
EGS 0.499465238835812 2.81413687188265
EGS 0.235104886148744 2.54650963880793
EGS 0.475368190009853 3.45058393989254
EGS 0.498578902656345 2.61931091860172
EGS 0.517872362689044 2.8323964941648
EGS 0.413032471832696 2.82034004929692
EGS 0.232168338351485 2.24224608619467
EGS 0.483264428933329 2.82374948169094
EGS 0.534853796195577 3.67645212713186
EGS 0.536949196271989 3.25186141698959
EGS 0.719725873488885 1.43092036051253
EGS 0.441647881453135 2.25884576845803
EGS 0.506994992794497 2.93310722819657
EGS 0.52038606510203 3.88942259034937
EGS 0.455490734256277 2.6982951426198
EGS 0.54129373632503 2.63976077205337
EGS 0.4574555797392 2.55367759162733
EGS 0.489533403895648 2.56387108423981
EGS 0.532664127305864 2.24632726530539
EGS 0.562632196220819 3.24501417219439
EGS 0.511848374285878 3.00423737069933
EGS 0.490539613603257 2.68661209453007
EGS 0.427329903254969 2.35923636007117
EGS 0.536003715956543 2.81378491613843
EGS 0.489001805183529 3.2548912059273
EGS 0.766575498181899 0.475814452289305
GOODSN 0.52594224323496 3.71163859168637
GOODSN 0.419041153251292 3.06431375214278
GOODSN 0.548146541117604 2.56248418620889
GOODSN 0.85635027313483 0.584657031351899
GOODSN 0.548357171340003 4.18077623339528
GOODSN 0.279064670497758 2.40818779136011
GOODSN 0.428234792561211 2.93121822107959
GOODSN 0.469893471861534 3.67725816951018
GOODSN 0.501216127704188 2.78413615485777
GOODSN 0.519721832914449 3.66647733134393
GOODSN 0.322803240920169 2.18734808229968
GOODSN 0.395496056560645 2.3986605459204
GOODSN 0.519798315200122 3.85357795284672
GOODSN 0.280348773284553 2.43874147457068
GOODSN 0.263358144727925 2.62856481232883
GOODSN 0.523299986966892 4.17179928360979
GOODSN 0.289888502964472 2.46422977818755
GOODSN 0.520676939794473 2.93757093032486
GOODSN 0.427386339771184 2.47658720164811
GOODSN 0.200675804430259 2.61474976027675
GOODSN 0.583917909797865 3.52986243314723
GOODSN 0.418386112623523 3.42328996441409
GOODSN 0.483002076509521 4.28192951279019
GOODSN 0.525316218534346 3.77727503043438
GOODSN 0.163452836032512 2.06605272877446
GOODSN 0.59421755849593 4.89954830653774
GOODSN 0.475339352295559 3.37851236837493
GOODSN 0.439795967509778 1.75313693706715
GOODSN 0.453457561099044 3.67719785270324
GOODSN 0.506329530298663 3.5912925586459
GOODSN 0.523676891619801 3.83256655079051
GOODSN 0.395937327617499 2.24028002105429
GOODSN 0.525601831698602 3.81753087799086
GOODSN 0.301115949581991 2.32064318884203
GOODSN 0.466641398832845 3.18409126963954
GOODSN 0.498902705365629 3.67507690289992
GOODSN 0.481949469801812 3.5419067606441
GOODSN 0.514975258947568 4.50011197482793
GOODSN 0.48995793485433 2.57819112870234
GOODSN 0.531929756201089 4.06585442281295
GOODSN 0.536948815672112 3.87424135589204
GOODSN 0.555725311643062 3.35001219975958
GOODSN 0.475410715968317 3.7254519511039
GOODSN 0.453192147198624 2.691588488198
GOODSN 0.487962470790549 3.43967403678637
GOODSN 0.528739941129483 3.56468363944385
GOODSN 0.333550852088794 3.111094222774
GOODSN 0.315678053697125 2.92497740030938
GOODSN 0.552940956528691 3.4202340889018
GOODSN 0.504978171910681 3.4433056350155
GOODSN 0.488303063578302 3.26404748914414
GOODSN 0.482728920746371 2.70991326795177
GOODSN 0.43010610530089 2.90857292067451
GOODSN 0.551209001367049 3.34272574821396
GOODSN 0.497556197371637 4.36794105948337
GOODSN 0.44859784218404 3.08915471235109
GOODSN 0.320741369640088 2.80715804817121
GOODSN 0.489884382153375 3.91523086400938
GOODSN 0.511088139505426 3.00653958749334
GOODSN 0.543012319150287 4.55451410965192
GOODSN 0.538406880986436 3.75597362240236
GOODSN 0.453606668744209 3.87114770340549
GOODSN 0.528034620033155 4.01152722605722
GOODSN 0.518280289630814 4.15439238827643
GOODSN 0.542509773774617 5.01635407384348
GOODSN 0.481481175655815 4.35347439829499
GOODSN 0.327487663101941 3.02235820911821
GOODSN 0.424611740805579 2.58822600317225
GOODSN 0.516917735461566 4.29418747072358
GOODSN 0.517907510024206 3.78374978849594
GOODSN 0.570238620748154 1.66888753837222
GOODSN 0.509447408797907 3.90059978993996
GOODSN 0.494809795505788 2.42412596615332
GOODSN 0.535440176936392 3.9435308920267
GOODSN 0.458787802003277 2.84596974065987
GOODSN 0.394011666428175 2.73062231165046
GOODSN 0.339297694035153 2.69199337401454
GOODSN 0.517214058405849 3.74675687081199
GOODSN 0.465786351206827 2.76420271721325
GOODSN 0.447142535660958 2.90178917454431
GOODSN 0.561858373713055 4.30600160242004
GOODSN 0.307144926045017 2.76139723118812
GOODSN 0.562968013189964 3.59787404020072
GOODSN 0.544612443996283 4.08488209750691
GOODSN 0.333047949606177 2.88219824730086
GOODSN 0.530857397648013 4.54228552156618
GOODSN 0.493894863732393 3.80283798891602
GOODSN 0.488932252675998 4.24825737812867
GOODSN 0.219944393604264 2.39296024252602
GOODSN 0.512845894066029 3.80560095979731
GOODSN 0.49871946912218 2.97171837909906
GOODSN 0.542911043868714 4.19459483115266
GOODSN 0.486800536044124 3.43192412049019
GOODSN 0.486401897354021 3.64798822609539
GOODSN 0.486876575821762 3.47978937423067
GOODSN 0.513803051189372 4.02828044398113
GOODSN 0.49980278150342 3.67138640822348
GOODSN 0.52742351047992 4.60362775422934
GOODSN 0.327081543077309 3.01837707026579
GOODSN 0.522961321705164 3.9314720553334
GOODSN 0.507724609965989 4.17551024584874
GOODSN 0.520859520272235 4.07948628126062
GOODSN 0.233634958333084 2.91061472572668
GOODSN 0.571358778658979 4.60132923615064
GOODSN 0.517538013506662 3.93559883339361
GOODSN 0.496264118156784 3.60102633567802
GOODSN 0.568011262440421 3.97253512156713
GOODSN 0.501711283606498 4.05024700639112
GOODSN 0.502180810475737 3.21780239845924
GOODSN 0.559904835628891 3.71819928678458
GOODSN 0.44287168694954 3.69399027282457
GOODSN 0.532267917025448 3.91439079057232
GOODSN 0.375568882579672 2.62962467795634
GOODSN 0.570841058419373 3.55993780473105
GOODSN 0.479721701674603 2.81385737750049
GOODSN 0.51437983286068 3.47509568428155
GOODSN 0.453282555794064 2.94319386674631
GOODSN 0.500224719448169 4.0143134597506
GOODSN 0.38062762067314 3.30711108617305
GOODSN 0.425356874773401 2.46970537750409
GOODSN 0.550322616521996 3.89653153975926
GOODSN 0.488788335298966 3.6838749348888
GOODSN 0.264505538312123 2.477772317757
GOODSN 0.481128115087046 3.63963504438093
GOODSN 0.526072511329554 3.0178205052644
GOODSN 0.427665590223196 3.34191429397005
GOODSN 0.260519752824629 2.66470849393961
GOODSN 0.385431091562539 3.44411771357905
GOODSN 0.535234925461249 4.91239314609024
GOODSN 0.314941343818071 2.77675635357685
GOODSN 0.541806168650978 3.8737906953348
GOODSN 0.543424636281631 4.26547517845319
GOODSN 0.507184224351211 3.99583208932132
GOODSN 0.500013662579781 4.18163474729082
GOODSN 0.462012104394327 2.75771514489556
GOODSN 0.514328813866393 4.29210148822654
GOODSN 0.399828670491635 2.71768711523674
GOODSN 0.461225278283751 3.038461579397
GOODSN 0.557277660699251 4.26023250575148
GOODSN 0.520372746404243 4.04258975550897
GOODSN 0.449318771275109 2.72379172391092
GOODSN 0.441927702869162 3.75265972339319
GOODSN 0.469772907854436 3.19563329573862
GOODSN 0.261987361563689 2.29791017733951
GOODSN 0.450828828702298 2.78752994030496
GOODSN 0.487835630842911 3.35397017199718
GOODSN 0.414105182815989 2.98816617469444
GOODSN 0.514587281945212 4.06201500070019
GOODSN 0.488410951208427 3.23471022841984
GOODSN 0.561131361126895 4.28642976740091
GOODSN 0.485728655848501 3.59797454755444
GOODSN 0.422819663983709 2.30300979555699
GOODSN 0.298333553619424 2.49120778156188
GOODSN 0.387847626140258 2.62725281087687
GOODSN 0.566892349585533 3.31303839344466
GOODSN 0.579955330855489 4.19968182073462
GOODSN 0.522341675460616 4.16658426241734
GOODSN 0.516815055317917 4.0811355681797
GOODSN 0.526822595330702 4.08214486440059
GOODSN 0.554004962928391 3.75401047592176
GOODSN 0.531575411696753 2.96795137054673
GOODSN 0.436924982417738 2.73323898119088
GOODSN 0.387991183866054 2.4843382360542
GOODSN 0.538846806472647 3.83766247325625
GOODSN 0.644007503988724 4.13396847446761
GOODSN 0.265716950299917 2.51687098691083
GOODSN 0.222944855839045 2.51377168870112
GOODSN 0.432516832438564 2.88128198238672
GOODSN 0.413599093489571 3.21676106597594
GOODSN 0.438882311122029 2.80406436443567
GOODSN 0.46396111005471 2.80627632471752
GOODSN 0.403219378341687 2.30163037878804
GOODSN 0.392387187098143 2.71009016300406
GOODSN 0.441451749953288 2.80026381216057
GOODSN 0.39483296187043 1.8388650975472
GOODSN 0.53054787703787 3.95516279267241
GOODSN 0.415309973827304 2.42205068972152
GOODSN 0.466757051077527 3.18893614266381
GOODSN 0.491172860393149 3.62362927168498
GOODSN 0.55715027990063 4.31337616615105
GOODSN 0.512160333913164 3.49361475718125
GOODSN 0.700779817417203 3.7685054704073
GOODSN 0.510251618493828 4.23501886542524
GOODSN 0.490910610585472 3.92063999565091
GOODSN 0.270576459944189 2.73346381110133
GOODSN 0.492285759292455 3.50082788241861
GOODSN 0.40342159780164 2.84198841539423
GOODSN 0.246473093058398 2.50325503943145
GOODSN 0.416925650175659 2.70048272098958
GOODSN 0.475527664363059 2.84119975255177
GOODSN 0.335261885759585 2.40794328393635
GOODSN 0.43369695030677 2.79267925229014
GOODSN 0.583146811713884 3.59527679843431
GOODSN 0.364620156713065 2.55866797325508
GOODSN 0.520502379864154 3.26989512562168
GOODSN 0.483733157851814 3.27266186594985
GOODSN 0.494179251206244 3.88197414447943
GOODSN 0.449247804530337 2.76433807362609
GOODSN 0.539564694434351 3.04602036934229
GOODSN 0.446715028426162 3.59650304083633
GOODSN 0.390720794436929 2.49166660478325
GOODSN 0.452972736515832 3.21024995761467
GOODSN 0.387977961956474 2.61878855879899
GOODSN 0.462872622395633 3.35338482250551
GOODSN 0.491254947412771 3.32884983111932
GOODSN 0.32127363708305 2.66428197336795
GOODSN 0.52080069616162 3.86987674684467
GOODSN 0.531625433027229 3.59217489229199
GOODSN 0.456975322641927 2.90362890217622
GOODSN 0.465922435446808 3.64559017575492
GOODSN 0.382547835929954 2.90247830060483
GOODSN 0.46658717903742 3.33032962748405
GOODSN 0.443399540806138 2.88738756199373
GOODSN 0.454688277010202 2.9455056393352
GOODSN 0.376594350053925 2.45647897299709
GOODSN 0.527386161382188 3.78134751034111
GOODSN 0.532292716390225 4.12542830736308
GOODSN 0.501495504200859 3.59228590187159
GOODSN 0.492470847208485 3.41684223239315
GOODSN 0.292265180740703 2.60924087201967
GOODSN 0.59150723309573 3.59959970374612
GOODSN 0.507141487764506 3.53732625926189
GOODSN 0.523785545054313 3.95680028041199
GOODSN 0.577034626941378 3.647216690821
GOODSN 0.365091611654937 2.82116191679101
GOODSN 0.214362321774206 2.4720240870514
GOODSN 0.481248015797763 3.91513167858138
GOODSN 0.19068532226268 2.02356900943276
GOODSN 0.407605664913874 3.29343432114041
GOODSN 0.586796492003086 3.54596813500794
GOODSN 0.437323147691593 4.73252685401958
GOODSN 0.641101760877459 3.36313177584904
GOODSN 0.446162161723792 2.74627606017815
GOODSN 0.479444989579204 3.17675034604182
GOODSN 0.5017593319823 4.36688523863159
GOODSN 0.518489649097795 4.25331858611708
GOODSN 0.373132001129935 2.87127889790444
GOODSN 0.543076625679242 3.57842204350801
GOODSN 0.409644334031909 2.94280382336076
GOODSN 0.518504775684877 4.35499760111794
GOODSN 0.529296771376922 4.26005319985942
GOODSN 0.540249032160333 3.58618267322827
GOODSN 0.421357345226591 2.61512191617301
GOODSN 0.386340827340348 2.92559538130123
GOODSN 0.536206509371543 4.20056151181958
GOODSN 0.521827069260676 3.49234430353633
GOODSN 0.555454629023807 4.24168070773774
GOODSN 0.558279723914214 4.13679344789347
GOODSN 0.458628886186938 3.7512582083567
GOODSN 0.456847192256083 2.52886425125857
GOODSN 0.23603324268719 2.13336117902577
GOODSN 0.540404712678348 4.58995083083335
GOODSN 0.303611467907558 3.083838170742
GOODSN 0.52872732352745 5.18596392317297
GOODSN 0.534375388145235 3.89050923627535
GOODSN 0.304556124219877 2.7098422415336
GOODSN 0.250834527560931 2.11979423326366
GOODSN 0.529491054340206 4.31413665208286
GOODSN 0.488750386055811 3.37818657274545
GOODSN 0.57404118320556 4.56860123809812
GOODSN 0.45874700055614 2.95662734743639
GOODSN 0.401395178747156 3.0440124162172
GOODSN 0.385436424508904 3.08727032012643
GOODSN 0.534763161291829 4.25701131791286
GOODSN 0.461387967727135 3.14135189276029
GOODSN 0.496043510465515 3.97433555915132
GOODSN 0.41406745773618 2.37174260552209
GOODSN 0.512023075225763 4.12663799162381
GOODSN 0.573162706648397 3.89442306490837
GOODSN 0.486486841172327 3.42151822400344
GOODSN 0.43753690951057 2.8026172162068
GOODSN 0.382351563149695 2.78773268586602
GOODSN 0.485078663940928 2.82000479104896
GOODSN 0.471747200413986 4.07114459282537
GOODSN 0.474576299879505 3.64936684883281
GOODSN 0.151162182698455 2.11503803152292
GOODSN 0.497126033777617 2.90246375739815
GOODSN 0.49286604637733 3.34517147035206
GOODSN 0.508658003063978 4.01652121942899
GOODSN 0.136412621247374 1.89700615517811
GOODSN 0.516202572524301 4.28117012531894
GOODSN 0.44495854910689 3.51487044931614
GOODSN 0.541839679403814 5.03219118914701
GOODSN 0.498151783763284 3.78825680014945
GOODSN 0.394085451420662 2.60592807490216
GOODSN 0.221690713559631 2.47722225865863
GOODSN 0.512650768964886 4.17379066685022
GOODSN 0.282109086833888 2.69717073565683
GOODSN 0.507593900051871 4.12879881925533
GOODSN 0.425535854290619 3.44251209619068
GOODSN 0.621726961494908 3.75704619223235
GOODSN 0.506041687127081 3.95220402465725
GOODSN 0.535277260213864 3.85348259817459
GOODSN 0.474673403143765 3.53683727399342
GOODSN 0.253469681367435 2.42712784565384
GOODSN 0.486042779239375 3.2098259139853
GOODSN 0.505572618864757 4.1316081159193
GOODSN 0.445184506895889 2.80122545403368
GOODSN 0.370224814863886 2.97005596758826
GOODSN 0.390515892808013 3.17374424958509
GOODSN 0.126900826791491 2.21014045864425
GOODSN 0.508632142334347 3.46393466931376
GOODSN 0.502307983820718 3.72856411927415
GOODSN 0.380258981623962 2.28823402151373
GOODSN 0.450167082016502 3.19174068915526
GOODSN 0.476923529594946 3.34830149027144
GOODSN 0.47848483326019 3.54158703347209
GOODSN 0.49356751735748 3.72208321875183
GOODSN 0.307425165096592 2.87293386043516
GOODSN 0.287932808783134 2.87373349837208
GOODSN 0.392946970528717 3.28378517808264
GOODSN 0.36262888650605 2.6848221505933
GOODSN 0.356105830989092 2.79004959521839
GOODSN 0.612119605111071 3.79631430757235
GOODSN 0.528805799092335 3.72395259052687
GOODSN 0.605556843866309 4.68588090572548
GOODSN 0.200624746230995 2.21401198979936
GOODSN 0.507385596017998 4.22835291959233
GOODSN 0.526224898308154 3.77611998362872
GOODSN 0.533237126111807 3.74448210904826
GOODSN 0.265118676594114 2.65728031402881
GOODSN 0.566753285202348 3.5837963571329
GOODSN 0.270907477745451 2.63255196120565
GOODSN 0.503257774353036 3.83469386992146
GOODSN 0.490134912597717 4.07637532398374
GOODSN 0.500883288388712 3.95162289979288
GOODSN 0.534344570788726 4.06426027934753
GOODSN 0.495617689023121 3.86301876865799
GOODSN 0.483682517815137 2.6564333693693
GOODSN 0.829679069353642 3.8160799027852
GOODSN 0.467519149321079 3.37347553790311
GOODSN 0.3225465102403 2.91506390940526
GOODSN 0.492265749211183 3.51024256114761
GOODSN 0.433172176867683 3.23887778382024
GOODSN 0.444571682078514 3.58879015505034
GOODSN 0.476705550780133 2.80006982765982
GOODSN 0.483626198502796 2.87291599168609
GOODSN 0.446500685729943 2.95451567142417
GOODSN 0.519969645371784 4.11562548236393
GOODSN 0.400691178409582 2.63596834200564
GOODSN 0.396939986128934 3.4570786832478
GOODSN 0.510667777038327 3.70751972773685
GOODSN 0.56234841836567 4.88676147663979
GOODSN 0.521813349638168 4.23838495389107
GOODSN 0.339489752658986 3.34389256792307
GOODSN 0.431046858637504 3.81578278610286
GOODSN 0.51721910817682 4.29840303063501
GOODSN 0.525994522449938 4.46439989597973
GOODSN 0.415857210177331 3.22587625267717
GOODSN 0.45755157113696 2.86343404987489
GOODSN 0.48523185858228 4.25429314995228
GOODSN 0.488879460393456 3.54671316416562
GOODSN 0.44920501917273 2.88101739360886
GOODSN 0.482665006807125 3.49747772000138
GOODSN 0.480324028559618 2.97294165811933
GOODSN 0.448066708416059 2.82262664982122
GOODSN 0.433943088822411 2.93577122825532
GOODSN 0.594031671720547 3.91979316317568
GOODSN 0.307191914267345 2.5743703943455
GOODSN 0.417175943516985 3.09087162295509
GOODSN 0.477015932734501 3.48465346422631
GOODSN 0.515214553671979 2.40108517085361
GOODSN 0.299903834529066 2.41996975967335
GOODSN 0.556804448749467 4.59696058125026
GOODSN 0.603721393655645 3.97236253903305
GOODSN 0.54897357971458 3.95498065424503
GOODSN 0.507386816972495 3.65115653336714
GOODSN 0.552804331997241 4.88166285376599
GOODSN 0.485679347023908 2.76576165773075
GOODSN 0.530155860909495 4.43423671157636
GOODSN 0.438349831111123 2.68239188027241
GOODSN 0.47221025579257 2.8838371593381
GOODSN 0.441537631458188 3.04711265180288
GOODSN 0.49952429973532 3.12762399737122
GOODSN 0.511690599905309 3.30444088956982
GOODSN 0.49902109046707 3.93359367164699
GOODSN 0.192259421746977 2.39711474201872
GOODSN 0.273339394482835 2.57815595219477
GOODSN 0.480586066952139 3.78801347772664
GOODSN 0.414640021135409 2.65835616027071
GOODSN 0.494745630284034 2.82619610200339
GOODSN 0.450291203206306 3.44259940472021
GOODSN 0.503795060315396 3.81213485809199
GOODSN 0.553715770077114 2.93219027682644
GOODSN 0.21924313622427 2.16000188509228
GOODSN 0.387567441422831 0.372078845156318
GOODSN 0.48989321712108 2.09559730605608
GOODSN 0.459778316108176 3.58944168035057
GOODSN 0.243903457113497 2.42181999131776
GOODSN 0.417700572938008 2.47717737673107
GOODSN 0.408612045368811 2.48334184788494
GOODSN 0.502387818083765 3.27750819357443
GOODSN 0.472113476914637 3.74041341815198
GOODSN 0.463746912669279 2.79689475926129
GOODSN 0.487126716173964 3.89331203232171
GOODSN 0.222310225001996 2.74232760886264
GOODSN 0.402031491189943 2.49943851680402
GOODSN 0.541241635299078 3.85578610690064
GOODSN 0.456727992471205 2.98748515480102
GOODSN 0.461922872350374 4.01220541484022
GOODSN 0.827133651146555 3.66916760968027
GOODSN 0.192967236658302 2.25912418364603
GOODSN 0.438032409672744 2.71818990680962
GOODSN 0.433222467355503 2.70454800739964
GOODSN 0.509643077266234 3.83540566108218
GOODSN 0.821693344215177 3.16986001632559
GOODSN 0.524600078241608 3.61915994205415
GOODSN 0.276499878975323 3.06151895860101
GOODSN 0.415183886139793 2.34665841899359
GOODSN 0.404058679286651 2.42484165873798
GOODSN 0.466632683827137 2.65796125000889
GOODSN 0.408966148549602 3.22262113250122
GOODSN 0.427449812574923 2.83527155987216
GOODSN 0.437437919715877 2.78793574510804
GOODSN 0.562410507822724 3.57684403765859
GOODSN 0.52180515345997 4.18934038657535
GOODSN 0.433557604864861 1.9401137194178
GOODSN 0.517907576408059 3.48862249085703
GOODSN 0.613369018498369 4.14356295543679
GOODSN 0.541297594942191 3.75093914324763
GOODSN 0.550342402207657 3.6035665225683
GOODSN 0.451914488629195 3.08260632914907
GOODSN 0.373843036698109 2.8807284769231
GOODSN 0.438927609676568 3.18628678387002
GOODSN 0.552984454817943 4.27975536990503
GOODSN 0.442197699251592 2.62729331192638
GOODSN 0.416590193834116 2.61575381884576
GOODSN 0.447950726371959 3.28295174672944
GOODSN 0.449975816249952 2.97558946965852
GOODSN 0.499791736302678 3.51225313688188
GOODSN 0.471179856140832 3.44282489176634
GOODSN 0.807170926556361 3.78553250552446
GOODSN 0.491986213008388 3.62761147995429
GOODSN 0.38296706564046 2.69724884348305
GOODSN 0.441472820407574 2.15081855180471
GOODSN 0.47723141740521 3.7322355013922
GOODSN 0.395880331896154 2.15273713110883
GOODSN 0.209483910350793 2.21600841397608
GOODSN 0.46141496985089 2.62271242382062
GOODSN 0.301498170342589 2.93157102571811
GOODSN 0.482837775326043 3.3908598271545
GOODSN 0.535361671787387 3.72161096571469
GOODSN 0.440177404892739 3.27190146796996
GOODSN 0.516913394461525 3.25861350921635
GOODSN 0.504517342950647 3.51275300525863
GOODSN 0.394382814851828 2.65684652418672
GOODSN 0.511796360345194 3.82708250532238
GOODSN 0.794480080060344 3.71137165717072
GOODSN 0.215119061573159 1.83045120440923
GOODSN 0.476130169717587 3.74841869517074
GOODSN 0.363263323717137 1.93705152090368
GOODSN 0.543409364122645 3.58472006453519
GOODSN 0.535415022808406 3.56713044450954
GOODSN 0.393070249383354 3.7303783622635
GOODSN 0.498082700369843 2.02925333623605
GOODSN 0.346366051281662 2.60958463076217
GOODSN 0.495975189488237 3.22601442311901
GOODSN 0.374461824643888 3.03143371220392
GOODSN 0.298329882151884 2.83027497697256
GOODSN 0.639689563517414 3.210206208318
GOODSN 0.544154417240679 4.29601289668995
GOODSN 0.530066749294822 4.02153444786923
GOODSN 0.404968092818251 3.25977795167519
GOODSN 0.423619148722584 2.83079079004804
GOODSN 0.220563758526911 2.41008767805897
GOODSN 0.821357489901298 3.86369061216983
GOODSN 0.47847006043037 3.41546485145869
GOODSN 0.458132025297871 2.50070180697899
GOODSN 0.495689516211098 4.42942450857614
GOODSN 0.371720516149684 2.3335483024601
GOODSN 0.238455694744596 2.45739204735589
GOODSN 0.452747581481416 3.87122923267421
GOODSN 0.35121733552535 3.39174167808529
GOODSN 0.510401691045643 3.7059786990096
GOODSN 0.536445015221083 3.94489950781613
GOODSN 0.482254264324671 3.38031881076448
GOODSN 0.600234172869269 4.20521693451214
GOODSN 0.441183831785131 2.96594154601036
GOODSN 0.484478189132632 3.13488789661775
GOODSN 0.239979014869979 2.53283670481199
GOODSN 0.420176808870829 2.87253820507832
GOODSN 0.363328675966188 2.45342205361415
GOODSN 0.483438903790341 3.61235839050003
GOODSN 0.534319258342842 3.7056318093264
GOODSN 0.536434070203535 4.12466985076009
